,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Fwd IAT Total,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Bytes,Subflow Bwd Bytes,Init Fwd Win Bytes,Label
1569798,267,935.0,267,89.0,154.15253,935,233.75,467.5,796.0,935,150.25,330.56522,109273.36,171.71428,89.0,233.75,267,935,65535,3
2009096,0,0.0,0,0.0,0.0,0,0.0,0.0,22810.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2208634,0,0.0,0,0.0,0.0,0,0.0,0.0,70758.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1964789,353,935.0,353,117.666664,203.80464,935,233.75,467.5,29416.0,935,161.0,336.25372,113066.57,184.0,117.666664,233.75,353,935,26883,3
1484656,266,935.0,266,88.666664,153.57516,935,233.75,467.5,6520.0,935,150.125,330.51495,109240.125,171.57143,88.666664,233.75,266,935,65535,3
1492932,248,935.0,248,82.666664,143.18286,935,233.75,467.5,11013.0,935,147.875,329.6736,108684.695,169.0,82.666664,233.75,248,935,65535,3
1552255,267,935.0,267,89.0,154.15253,935,233.75,467.5,6026.0,935,150.25,330.56522,109273.36,171.71428,89.0,233.75,267,935,65535,3
2221193,0,0.0,0,0.0,0.0,0,0.0,0.0,9902.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1516332,310,935.0,310,103.333336,178.97858,935,233.75,467.5,19650.0,935,155.625,333.07483,110938.836,177.85715,103.333336,233.75,310,935,65535,3
1564014,291,935.0,291,97.0,168.00893,935,233.75,467.5,5384.0,935,153.25,331.88242,110145.93,175.14285,97.0,233.75,291,935,65535,3
1492634,275,935.0,275,91.666664,158.77132,935,233.75,467.5,6308.0,935,151.25,330.98068,109548.21,172.85715,91.666664,233.75,275,935,65535,3
1483995,260,935.0,260,86.666664,150.11107,935,233.75,467.5,19815.0,935,149.375,330.2211,109045.984,170.71428,86.666664,233.75,260,935,65535,3
1405433,0,0.0,0,0.0,0.0,0,0.0,0.0,14453.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1955765,346,935.0,346,115.333336,199.7632,935,233.75,467.5,28760.0,935,160.125,335.69138,112688.695,183.0,115.333336,233.75,346,935,26883,3
1549080,266,935.0,266,88.666664,153.57516,935,233.75,467.5,4056.0,935,150.125,330.51495,109240.125,171.57143,88.666664,233.75,266,935,65535,3
2115690,0,0.0,0,0.0,0.0,0,0.0,0.0,71264.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1566473,326,935.0,326,108.666664,188.21619,935,233.75,467.5,1008.0,935,157.625,334.18042,111676.555,180.14285,108.666664,233.75,326,935,65535,3
1466837,273,935.0,273,91.0,157.61662,935,233.75,467.5,2507.0,935,151.0,330.8746,109478.0,172.57143,91.0,233.75,273,935,65535,3
1517871,309,935.0,309,103.0,178.40123,935,233.75,467.5,1040.0,935,155.5,333.0088,110894.86,177.71428,103.0,233.75,309,935,65535,3
1586921,340,935.0,340,113.333336,196.29909,935,233.75,467.5,6206.0,935,159.375,335.22314,112374.555,182.14285,113.333336,233.75,340,935,65535,3
1450074,288,935.0,288,96.0,166.27687,935,233.75,467.5,14104.0,935,152.875,331.70618,110028.984,174.71428,96.0,233.75,288,935,65535,3
1474959,288,935.0,288,96.0,166.27687,935,233.75,467.5,11991.0,935,152.875,331.70618,110028.984,174.71428,96.0,233.75,288,935,65535,3
2140116,0,0.0,0,0.0,0.0,0,0.0,0.0,106712.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1472986,288,935.0,288,96.0,166.27687,935,233.75,467.5,7521.0,935,152.875,331.70618,110028.984,174.71428,96.0,233.75,288,935,65535,3
1566561,365,935.0,365,121.666664,210.73285,935,233.75,467.5,964.0,935,162.5,337.25784,113742.86,185.71428,121.666664,233.75,365,935,65535,3
1551300,314,935.0,314,104.666664,181.28798,935,233.75,467.5,4502.0,935,156.125,333.34256,111117.266,178.42857,104.666664,233.75,314,935,65535,3
1445007,314,935.0,314,104.666664,181.28798,935,233.75,467.5,7609.0,935,156.125,333.34256,111117.266,178.42857,104.666664,233.75,314,935,65535,3
1420991,309,935.0,309,103.0,178.40123,935,233.75,467.5,11476.0,935,155.5,333.0088,110894.86,177.71428,103.0,233.75,309,935,65535,3
1574423,298,935.0,298,99.333336,172.05038,935,233.75,467.5,1132.0,935,154.125,332.30643,110427.555,176.14285,99.333336,233.75,298,935,65535,3
2206661,0,0.0,0,0.0,0.0,0,0.0,0.0,66471.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1571076,311,935.0,311,103.666664,179.55594,935,233.75,467.5,17441.0,935,155.75,333.1412,110983.07,178.0,103.666664,233.75,311,935,65535,3
2189208,0,0.0,0,0.0,0.0,0,0.0,0.0,35235.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1407831,298,935.0,298,99.333336,172.05038,935,233.75,467.5,14857.0,935,154.125,332.30643,110427.555,176.14285,99.333336,233.75,298,935,65535,3
1516272,299,935.0,299,99.666664,172.62773,935,233.75,467.5,1120.0,935,154.25,332.36844,110468.79,176.28572,99.666664,233.75,299,935,65535,3
2481600,0,0.0,0,0.0,0.0,0,0.0,0.0,49962.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2322405,357,935.0,357,89.25,178.5,935,187.0,418.1447,4119748.0,935,129.2,304.5484,92749.734,143.55556,89.25,187.0,357,935,225,3
1480843,316,935.0,316,105.333336,182.44269,935,233.75,467.5,6276.0,935,156.375,333.4786,111207.984,178.71428,105.333336,233.75,316,935,65535,3
1530921,0,0.0,0,0.0,0.0,0,0.0,0.0,2379.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1978122,0,0.0,0,0.0,0.0,0,0.0,0.0,23265.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1491299,249,935.0,249,83.0,143.76022,935,233.75,467.5,3440.0,935,148.0,329.7172,108713.43,169.14285,83.0,233.75,249,935,65535,3
1524478,250,935.0,250,83.333336,144.33757,935,233.75,467.5,10256.0,935,148.125,329.76114,108742.414,169.28572,83.333336,233.75,250,935,65535,3
1582039,316,935.0,316,105.333336,182.44269,935,233.75,467.5,6654.0,935,156.375,333.4786,111207.984,178.71428,105.333336,233.75,316,935,65535,3
1557154,274,935.0,274,91.333336,158.19397,935,233.75,467.5,12628.0,935,151.125,330.92746,109512.984,172.71428,91.333336,233.75,274,935,65535,3
2212882,0,0.0,0,0.0,0.0,0,0.0,0.0,52874.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2006889,0,0.0,0,0.0,0.0,0,0.0,0.0,23511.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2140803,0,0.0,0,0.0,0.0,0,0.0,0.0,58203.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2111851,0,0.0,0,0.0,0.0,0,0.0,0.0,45780.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1977394,0,0.0,0,0.0,0.0,0,0.0,0.0,8664.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2343092,0,0.0,0,0.0,0.0,0,0.0,0.0,66078.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2054424,0,0.0,0,0.0,0.0,0,0.0,0.0,28579.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1955104,297,935.0,297,99.0,171.47302,935,233.75,467.5,14824.0,935,154.0,332.24475,110386.57,176.0,99.0,233.75,297,935,26883,3
2322461,0,0.0,0,0.0,0.0,0,0.0,0.0,64114.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1559803,326,935.0,326,108.666664,188.21619,935,233.75,467.5,902.0,935,157.625,334.18042,111676.555,180.14285,108.666664,233.75,326,935,65535,3
1496769,365,935.0,365,121.666664,210.73285,935,233.75,467.5,5514.0,935,162.5,337.25784,113742.86,185.71428,121.666664,233.75,365,935,65535,3
1528398,309,935.0,309,103.0,178.40123,935,233.75,467.5,966.0,935,155.5,333.0088,110894.86,177.71428,103.0,233.75,309,935,65535,3
2114160,0,0.0,0,0.0,0.0,0,0.0,0.0,74813.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1539932,291,935.0,291,97.0,168.00893,935,233.75,467.5,410.0,935,153.25,331.88242,110145.93,175.14285,97.0,233.75,291,935,65535,3
1481418,249,935.0,249,83.0,143.76022,935,233.75,467.5,1005.0,935,148.0,329.7172,108713.43,169.14285,83.0,233.75,249,935,65535,3
1550883,260,935.0,260,86.666664,150.11107,935,233.75,467.5,904.0,935,149.375,330.2211,109045.984,170.71428,86.666664,233.75,260,935,65535,3
2156042,0,0.0,0,0.0,0.0,0,0.0,0.0,13607.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1471393,0,0.0,0,0.0,0.0,0,0.0,0.0,37615.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1478237,0,0.0,0,0.0,0.0,0,0.0,0.0,10441.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
2210286,0,0.0,0,0.0,0.0,0,0.0,0.0,45207.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1402761,0,0.0,0,0.0,0.0,0,0.0,0.0,29586.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1442468,314,935.0,314,104.666664,181.28798,935,233.75,467.5,15683.0,935,156.125,333.34256,111117.266,178.42857,104.666664,233.75,314,935,65535,3
1499094,325,935.0,325,108.333336,187.63884,935,233.75,467.5,2421.0,935,157.5,334.1086,111628.57,180.0,108.333336,233.75,325,935,65535,3
1410814,0,0.0,0,0.0,0.0,0,0.0,0.0,27263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1474041,0,0.0,0,0.0,0.0,0,0.0,0.0,30640.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1463786,312,935.0,312,104.0,180.13329,935,233.75,467.5,11697.0,935,155.875,333.20798,111027.555,178.14285,104.0,233.75,312,935,65535,3
1500972,288,935.0,288,96.0,166.27687,935,233.75,467.5,14066.0,935,152.875,331.70618,110028.984,174.71428,96.0,233.75,288,935,65535,3
1952125,323,935.0,323,107.666664,186.48413,935,233.75,467.5,4626.0,935,157.25,333.9661,111533.36,179.71428,107.666664,233.75,323,935,26883,3
2148520,0,0.0,0,0.0,0.0,0,0.0,0.0,33053.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2018700,0,0.0,0,0.0,0.0,0,0.0,0.0,30518.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1402948,0,0.0,0,0.0,0.0,0,0.0,0.0,30346.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
2104773,0,0.0,0,0.0,0.0,0,0.0,0.0,40580.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1468867,339,935.0,339,113.0,195.72174,935,233.75,467.5,8702.0,935,159.25,335.14633,112323.07,182.0,113.0,233.75,339,935,65535,3
1534601,0,0.0,0,0.0,0.0,0,0.0,0.0,20277.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1533047,299,935.0,299,99.666664,172.62773,935,233.75,467.5,883.0,935,154.25,332.36844,110468.79,176.28572,99.666664,233.75,299,935,65535,3
1504794,0,0.0,0,0.0,0.0,0,0.0,0.0,1153.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1965544,316,935.0,316,105.333336,182.44269,935,233.75,467.5,55587.0,935,156.375,333.4786,111207.984,178.71428,105.333336,233.75,316,935,26883,3
2295632,0,0.0,0,0.0,0.0,0,0.0,0.0,68915.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2457261,0,0.0,0,0.0,0.0,0,0.0,0.0,69581.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1492818,272,935.0,272,90.666664,157.03928,935,233.75,467.5,10548.0,935,150.875,330.8221,109443.266,172.42857,90.666664,233.75,272,935,65535,3
2110264,0,0.0,0,0.0,0.0,0,0.0,0.0,51548.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2488786,0,0.0,0,0.0,0.0,0,0.0,0.0,29362.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1571149,0,0.0,0,0.0,0.0,0,0.0,0.0,25631.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
2091931,0,0.0,0,0.0,0.0,0,0.0,0.0,7090.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2045301,0,0.0,0,0.0,0.0,0,0.0,0.0,17271.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1519739,267,935.0,267,89.0,154.15253,935,233.75,467.5,6712.0,935,150.25,330.56522,109273.36,171.71428,89.0,233.75,267,935,65535,3
1971865,0,0.0,0,0.0,0.0,0,0.0,0.0,5918.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2201592,0,0.0,0,0.0,0.0,0,0.0,0.0,129562.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1548466,312,935.0,312,104.0,180.13329,935,233.75,467.5,2158.0,935,155.875,333.20798,111027.555,178.14285,104.0,233.75,312,935,65535,3
2186086,0,0.0,0,0.0,0.0,0,0.0,0.0,69430.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1547312,315,935.0,315,105.0,181.86534,935,233.75,467.5,5596.0,935,156.25,333.4104,111162.5,178.57143,105.0,233.75,315,935,65535,3
1583294,291,935.0,291,97.0,168.00893,935,233.75,467.5,5642.0,935,153.25,331.88242,110145.93,175.14285,97.0,233.75,291,935,65535,3
2106267,0,0.0,0,0.0,0.0,0,0.0,0.0,17396.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1449001,273,935.0,273,91.0,157.61662,935,233.75,467.5,7034.0,935,151.0,330.8746,109478.0,172.57143,91.0,233.75,273,935,65535,3
2296474,0,0.0,0,0.0,0.0,0,0.0,0.0,63265.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2043036,0,0.0,0,0.0,0.0,0,0.0,0.0,25130.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2024429,0,0.0,0,0.0,0.0,0,0.0,0.0,41784.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1984344,0,0.0,0,0.0,0.0,0,0.0,0.0,6449.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2482263,0,0.0,0,0.0,0.0,0,0.0,0.0,73150.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1535104,312,935.0,312,104.0,180.13329,935,233.75,467.5,3945.0,935,155.875,333.20798,111027.555,178.14285,104.0,233.75,312,935,65535,3
1399714,0,0.0,0,0.0,0.0,0,0.0,0.0,11672.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1411597,309,935.0,309,103.0,178.40123,935,233.75,467.5,1929.0,935,155.5,333.0088,110894.86,177.71428,103.0,233.75,309,935,65535,3
1483989,250,935.0,250,83.333336,144.33757,935,233.75,467.5,11445.0,935,148.125,329.76114,108742.414,169.28572,83.333336,233.75,250,935,65535,3
1425192,310,935.0,310,103.333336,178.97858,935,233.75,467.5,7504.0,935,155.625,333.07483,110938.836,177.85715,103.333336,233.75,310,935,65535,3
1584205,288,935.0,288,96.0,166.27687,935,233.75,467.5,22313.0,935,152.875,331.70618,110028.984,174.71428,96.0,233.75,288,935,65535,3
1450168,314,935.0,314,104.666664,181.28798,935,233.75,467.5,12042.0,935,156.125,333.34256,111117.266,178.42857,104.666664,233.75,314,935,65535,3
2105691,0,0.0,0,0.0,0.0,0,0.0,0.0,72303.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2344564,0,0.0,0,0.0,0.0,0,0.0,0.0,50165.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1411188,0,0.0,0,0.0,0.0,0,0.0,0.0,21082.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1420076,274,935.0,274,91.333336,158.19397,935,233.75,467.5,9993.0,935,151.125,330.92746,109512.984,172.71428,91.333336,233.75,274,935,65535,3
1573859,349,935.0,349,116.333336,201.49524,935,233.75,467.5,10425.0,935,160.5,335.93027,112849.14,183.42857,116.333336,233.75,349,935,65535,3
1439660,266,935.0,266,88.666664,153.57516,935,233.75,467.5,12358.0,935,150.125,330.51495,109240.125,171.57143,88.666664,233.75,266,935,65535,3
1437778,316,935.0,316,105.333336,182.44269,935,233.75,467.5,17007.0,935,156.375,333.4786,111207.984,178.71428,105.333336,233.75,316,935,65535,3
2412920,0,0.0,0,0.0,0.0,0,0.0,0.0,61011.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2099723,307,935.0,307,76.75,153.5,935,233.75,467.5,3922927.0,935,138.0,315.64972,99634.75,155.25,76.75,233.75,307,935,0,3
1473546,275,935.0,275,91.666664,158.77132,935,233.75,467.5,6425.0,935,151.25,330.98068,109548.21,172.85715,91.666664,233.75,275,935,65535,3
2013384,0,0.0,0,0.0,0.0,0,0.0,0.0,73765.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1560531,315,935.0,315,105.0,181.86534,935,233.75,467.5,975.0,935,156.25,333.4104,111162.5,178.57143,105.0,233.75,315,935,65535,3
2360970,0,0.0,0,0.0,0.0,0,0.0,0.0,96605.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1569015,315,935.0,315,105.0,181.86534,935,233.75,467.5,8207.0,935,156.25,333.4104,111162.5,178.57143,105.0,233.75,315,935,65535,3
2145480,0,0.0,0,0.0,0.0,0,0.0,0.0,47536.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1455283,266,935.0,266,88.666664,153.57516,935,233.75,467.5,14641.0,935,150.125,330.51495,109240.125,171.57143,88.666664,233.75,266,935,65535,3
2472116,0,0.0,0,0.0,0.0,0,0.0,0.0,48027.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1956922,339,935.0,339,113.0,195.72174,935,233.75,467.5,31350.0,935,159.25,335.14633,112323.07,182.0,113.0,233.75,339,935,26883,3
1958173,0,0.0,0,0.0,0.0,0,0.0,0.0,3370.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1584443,315,935.0,315,105.0,181.86534,935,233.75,467.5,7029.0,935,156.25,333.4104,111162.5,178.57143,105.0,233.75,315,935,65535,3
1981451,0,0.0,0,0.0,0.0,0,0.0,0.0,24424.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1562945,0,0.0,0,0.0,0.0,0,0.0,0.0,34453.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1448351,314,935.0,314,104.666664,181.28798,935,233.75,467.5,11677.0,935,156.125,333.34256,111117.266,178.42857,104.666664,233.75,314,935,65535,3
1481519,298,935.0,298,99.333336,172.05038,935,233.75,467.5,11077.0,935,154.125,332.30643,110427.555,176.14285,99.333336,233.75,298,935,65535,3
1420736,247,935.0,247,82.333336,142.60551,935,233.75,467.5,6896.0,935,147.75,329.63043,108656.21,168.85715,82.333336,233.75,247,935,65535,3
1504104,249,935.0,249,83.0,143.76022,935,233.75,467.5,7339.0,935,148.0,329.7172,108713.43,169.14285,83.0,233.75,249,935,65535,3
1507216,250,935.0,250,83.333336,144.33757,935,233.75,467.5,7566.0,935,148.125,329.76114,108742.414,169.28572,83.333336,233.75,250,935,65535,3
1584656,266,935.0,266,88.666664,153.57516,935,233.75,467.5,14262.0,935,150.125,330.51495,109240.125,171.57143,88.666664,233.75,266,935,65535,3
1551199,334,935.0,334,111.333336,192.83499,935,233.75,467.5,5992.0,935,158.625,334.7677,112069.414,181.28572,111.333336,233.75,334,935,65535,3
1439576,314,935.0,314,104.666664,181.28798,935,233.75,467.5,10445.0,935,156.125,333.34256,111117.266,178.42857,104.666664,233.75,314,935,65535,3
2302908,0,0.0,0,0.0,0.0,0,0.0,0.0,65186.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2109911,0,0.0,0,0.0,0.0,0,0.0,0.0,23118.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1487196,315,935.0,315,105.0,181.86534,935,233.75,467.5,4527.0,935,156.25,333.4104,111162.5,178.57143,105.0,233.75,315,935,65535,3
1582479,323,935.0,323,107.666664,186.48413,935,233.75,467.5,1046.0,935,157.25,333.9661,111533.36,179.71428,107.666664,233.75,323,935,65535,3
1576105,339,935.0,339,113.0,195.72174,935,233.75,467.5,988.0,935,159.25,335.14633,112323.07,182.0,113.0,233.75,339,935,65535,3
2227604,0,0.0,0,0.0,0.0,0,0.0,0.0,53102.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1547086,299,935.0,299,99.666664,172.62773,935,233.75,467.5,847.0,935,154.25,332.36844,110468.79,176.28572,99.666664,233.75,299,935,65535,3
2028062,0,0.0,0,0.0,0.0,0,0.0,0.0,22650.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
2408459,0,0.0,0,0.0,0.0,0,0.0,0.0,52665.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1870364,0,0.0,0,0.0,0.0,0,0.0,0.0,56823.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
2154199,344,935.0,344,86.0,172.0,935,187.0,418.1447,3980206.0,935,127.9,303.4939,92108.55,142.11111,86.0,187.0,344,935,225,3
1503177,323,935.0,323,107.666664,186.48413,935,233.75,467.5,533.0,935,157.25,333.9661,111533.36,179.71428,107.666664,233.75,323,935,65535,3
2190470,0,0.0,0,0.0,0.0,0,0.0,0.0,63526.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1416497,0,0.0,0,0.0,0.0,0,0.0,0.0,17241.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1520347,247,935.0,247,82.333336,142.60551,935,233.75,467.5,14414.0,935,147.75,329.63043,108656.21,168.85715,82.333336,233.75,247,935,65535,3
1414947,0,0.0,0,0.0,0.0,0,0.0,0.0,7559.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1530234,339,935.0,339,113.0,195.72174,935,233.75,467.5,8746.0,935,159.25,335.14633,112323.07,182.0,113.0,233.75,339,935,65535,3
1473450,314,935.0,314,104.666664,181.28798,935,233.75,467.5,1754.0,935,156.125,333.34256,111117.266,178.42857,104.666664,233.75,314,935,65535,3
2392143,345,935.0,345,69.0,154.2887,935,187.0,418.1447,64600000.0,935,116.36364,290.56918,84430.45,128.0,69.0,187.0,345,935,225,3
1959395,373,935.0,373,124.333336,215.35165,935,233.75,467.5,35509.0,935,163.5,337.9552,114213.71,186.85715,124.333336,233.75,373,935,26883,3
1417721,259,935.0,259,86.333336,149.53372,935,233.75,467.5,13553.0,935,149.25,330.17343,109014.5,170.57143,86.333336,233.75,259,935,65535,3
1563737,0,0.0,0,0.0,0.0,0,0.0,0.0,36438.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1488111,284,935.0,284,94.666664,163.96748,935,233.75,467.5,6703.0,935,152.375,331.47632,109876.555,174.14285,94.666664,233.75,284,935,65535,3
2202838,0,0.0,0,0.0,0.0,0,0.0,0.0,68096.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1953403,360,935.0,360,120.0,207.8461,935,233.75,467.5,3849.0,935,161.875,336.83334,113456.695,185.0,120.0,233.75,360,935,26883,3
1565970,249,935.0,249,83.0,143.76022,935,233.75,467.5,6027.0,935,148.0,329.7172,108713.43,169.14285,83.0,233.75,249,935,65535,3
1454467,274,935.0,274,91.333336,158.19397,935,233.75,467.5,5002.0,935,151.125,330.92746,109512.984,172.71428,91.333336,233.75,274,935,65535,3
1499315,309,935.0,309,103.0,178.40123,935,233.75,467.5,13028.0,935,155.5,333.0088,110894.86,177.71428,103.0,233.75,309,935,65535,3
2034048,0,0.0,0,0.0,0.0,0,0.0,0.0,18356.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1444341,308,935.0,308,102.666664,177.82388,935,233.75,467.5,4126.0,935,155.375,332.9431,110851.125,177.57143,102.666664,233.75,308,935,65535,3
1493700,248,935.0,248,82.666664,143.18286,935,233.75,467.5,8134.0,935,147.875,329.6736,108684.695,169.0,82.666664,233.75,248,935,65535,3
1959236,305,935.0,305,101.666664,176.09183,935,233.75,467.5,35205.0,935,155.0,332.7483,110721.43,177.14285,101.666664,233.75,305,935,26883,3
2292047,0,0.0,0,0.0,0.0,0,0.0,0.0,53675.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1965135,361,935.0,361,120.333336,208.42345,935,233.75,467.5,14115.0,935,162.0,336.91754,113513.43,185.14285,120.333336,233.75,361,935,26883,3
1517074,272,935.0,272,90.666664,157.03928,935,233.75,467.5,1097.0,935,150.875,330.8221,109443.266,172.42857,90.666664,233.75,272,935,65535,3
2213749,0,0.0,0,0.0,0.0,0,0.0,0.0,50874.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1461971,0,0.0,0,0.0,0.0,0,0.0,0.0,13880.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1480652,288,935.0,288,96.0,166.27687,935,233.75,467.5,9600.0,935,152.875,331.70618,110028.984,174.71428,96.0,233.75,288,935,65535,3
2040478,0,0.0,0,0.0,0.0,0,0.0,0.0,35102.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1514707,310,935.0,310,103.333336,178.97858,935,233.75,467.5,8216.0,935,155.625,333.07483,110938.836,177.85715,103.333336,233.75,310,935,65535,3
1956809,316,935.0,316,105.333336,182.44269,935,233.75,467.5,18166.0,935,156.375,333.4786,111207.984,178.71428,105.333336,233.75,316,935,26883,3
1492802,275,935.0,275,91.666664,158.77132,935,233.75,467.5,14250.0,935,151.25,330.98068,109548.21,172.85715,91.666664,233.75,275,935,65535,3
1495315,339,935.0,339,113.0,195.72174,935,233.75,467.5,12506.0,935,159.25,335.14633,112323.07,182.0,113.0,233.75,339,935,65535,3
2256612,0,0.0,0,0.0,0.0,0,0.0,0.0,27411.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1462847,249,935.0,249,83.0,143.76022,935,233.75,467.5,3833.0,935,148.0,329.7172,108713.43,169.14285,83.0,233.75,249,935,65535,3
2077299,373,935.0,373,93.25,186.5,935,187.0,418.1447,4347217.0,935,130.8,305.9171,93585.29,145.33333,93.25,187.0,373,935,225,3
1442865,0,0.0,0,0.0,0.0,0,0.0,0.0,13007.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1406569,0,0.0,0,0.0,0.0,0,0.0,0.0,28476.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
2071962,0,0.0,0,0.0,0.0,0,0.0,0.0,41111.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,225,3
1505573,0,0.0,0,0.0,0.0,0,0.0,0.0,23631.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32738,3
1475598,326,935.0,326,108.666664,188.21619,935,233.75,467.5,14009.0,935,157.625,334.18042,111676.555,180.14285,108.666664,233.75,326,935,65535,3
