,service,flag,src_bytes,dst_bytes,count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,attack
61397,54,2,0,0,190,0.01,0.07,1,0.0,0.07,0
100841,49,5,0,0,249,0.06,0.06,5,0.02,0.09,0
64049,49,5,0,0,143,0.01,0.06,5,0.02,0.06,0
119988,24,5,0,0,28,0.39,0.14,31,0.28,0.04,0
84713,19,2,0,0,271,0.02,0.06,6,0.02,0.07,0
67663,49,5,0,0,161,0.07,0.06,12,0.05,0.07,0
96015,38,5,0,0,123,0.07,0.07,8,0.03,0.08,0
17903,49,9,28,0,96,1.0,0.0,63,0.25,0.01,0
7602,62,5,0,0,283,0.01,0.06,16,0.06,0.07,0
66915,28,5,0,0,258,0.03,0.05,8,0.03,0.05,0
111802,49,9,28,0,40,1.0,0.0,40,0.16,0.01,0
69620,67,5,0,0,282,0.05,0.05,14,0.05,0.05,0
16411,49,5,0,0,218,0.03,0.07,6,0.02,0.06,0
122321,49,5,0,0,152,0.14,0.05,22,0.09,0.06,0
43124,26,5,0,0,108,0.17,0.06,14,0.05,0.07,0
116411,7,5,0,0,292,0.07,0.06,7,0.03,0.08,0
36280,49,5,0,0,112,0.11,0.06,16,0.06,0.07,0
72337,26,5,0,0,142,0.01,0.06,6,0.02,0.07,0
46294,17,2,0,0,132,0.14,0.06,18,0.07,0.06,0
117419,23,5,0,0,179,0.03,0.07,5,0.02,0.07,0
96828,7,5,0,0,253,0.02,0.07,6,0.02,0.08,0
86086,32,5,0,0,110,0.18,0.05,1,0.0,0.07,0
95859,49,5,0,0,163,0.11,0.05,18,0.07,0.05,0
110027,49,1,0,0,203,0.1,0.07,20,0.08,0.09,0
123529,49,5,0,0,64,0.03,0.09,12,0.05,0.07,0
84687,49,5,0,0,186,0.04,0.06,13,0.05,0.06,0
19977,49,5,0,0,107,0.13,0.08,14,0.05,0.07,0
99177,49,9,28,0,144,0.31,0.05,44,0.17,0.83,0
67335,13,2,0,0,248,0.04,0.07,11,0.04,0.07,0
26935,49,5,0,0,62,0.05,0.1,22,0.09,0.05,0
37537,49,5,0,0,279,0.01,0.06,3,0.01,0.09,0
56678,15,9,1032,0,511,1.0,0.0,149,0.58,0.02,0
112738,60,5,0,0,70,0.24,0.06,50,0.2,0.05,0
116486,49,5,0,0,210,0.05,0.06,3,0.01,0.08,0
27208,7,5,0,0,249,0.09,0.06,22,0.09,0.06,0
82691,2,5,0,0,273,0.07,0.07,18,0.07,0.08,0
120233,9,5,0,0,201,0.0,0.05,1,0.0,0.05,0
89028,49,5,0,0,119,0.11,0.07,8,0.03,0.07,0
55982,60,5,0,0,78,0.26,0.05,60,0.24,0.03,0
74907,31,5,0,0,105,0.03,0.07,18,0.07,0.07,0
125713,9,5,0,0,231,0.0,0.07,1,0.0,0.08,0
47255,36,5,0,0,132,0.15,0.07,19,0.07,0.07,0
15791,49,5,0,0,145,0.1,0.06,26,0.1,0.06,0
6928,49,5,0,0,130,0.15,0.06,15,0.06,0.07,0
47527,7,5,0,0,111,0.12,0.06,11,0.04,0.06,0
106270,66,5,0,0,237,0.07,0.05,17,0.07,0.06,0
27363,15,9,520,0,283,1.0,0.0,255,1.0,0.0,0
115462,49,1,0,0,104,0.01,0.08,1,0.0,0.1,0
378,49,5,0,0,168,0.02,0.08,3,0.01,0.08,0
98216,65,5,0,0,20,0.5,0.15,10,0.04,0.07,0
116565,16,5,0,0,99,0.09,0.06,9,0.04,0.06,0
125474,19,5,0,0,241,0.0,0.06,1,0.0,0.06,0
54948,49,5,0,0,105,0.1,0.06,10,0.04,0.06,0
13870,65,5,0,0,97,0.21,0.07,20,0.08,0.07,0
111824,15,9,1032,0,511,1.0,0.0,166,0.65,0.01,0
80645,10,5,0,0,275,0.01,0.06,11,0.04,0.07,0
27353,34,5,0,0,134,0.01,0.06,4,0.02,0.06,0
32267,26,5,0,0,143,0.13,0.05,19,0.07,0.05,0
108616,5,5,0,0,282,0.08,0.05,22,0.09,0.05,0
111088,49,5,0,0,24,0.46,0.17,11,0.04,0.08,0
24336,49,1,0,0,113,0.12,0.06,14,0.05,0.06,0
74222,49,5,0,0,140,0.07,0.06,18,0.07,0.06,0
124523,49,5,0,0,203,0.01,0.05,2,0.29,0.43,0
76207,49,5,0,0,148,0.11,0.05,3,0.01,0.06,0
40908,9,2,0,0,213,0.01,0.07,2,0.01,0.08,0
38121,49,5,0,0,48,0.4,0.1,19,0.07,0.08,0
835,20,1,0,0,116,0.02,0.07,2,0.01,0.07,0
79041,4,5,0,0,278,0.04,0.06,10,0.04,0.06,0
122128,33,5,0,0,197,0.03,0.06,6,0.02,0.05,0
11194,40,5,0,0,184,0.07,0.07,12,0.05,0.07,0
55738,60,2,0,0,202,0.0,0.07,1,0.0,0.08,0
43905,54,2,0,0,194,0.02,0.07,3,0.01,0.07,0
109563,15,9,1032,0,382,1.0,0.0,255,1.0,0.0,0
91401,49,5,0,0,284,0.02,0.06,9,0.04,0.08,0
51894,9,5,0,0,12,0.33,0.5,8,0.03,0.1,0
101583,9,5,0,0,254,0.08,0.05,20,0.08,0.05,0
32549,2,1,0,0,297,0.07,0.06,20,0.08,0.07,0
70459,24,9,54540,8314,2,1.0,0.0,164,1.0,0.0,0
108960,41,5,0,0,24,0.38,0.17,9,0.04,0.08,0
9316,2,5,0,0,204,0.0,0.05,1,0.0,0.05,0
63427,54,5,0,0,7,1.0,0.0,132,0.45,0.01,0
52810,60,5,0,0,57,0.25,0.07,48,0.19,0.04,0
1138,65,5,0,0,115,0.02,0.05,2,0.01,0.05,0
48717,49,5,0,0,287,0.02,0.06,13,0.05,0.07,0
15081,49,5,0,0,199,0.03,0.06,5,0.02,0.05,0
54211,49,5,0,0,128,0.19,0.06,24,0.09,0.05,0
118760,60,5,0,0,75,0.24,0.07,40,0.16,0.05,0
54156,49,5,0,0,211,0.03,0.07,17,0.07,0.07,0
29296,67,5,0,0,228,0.04,0.06,8,0.03,0.06,0
43119,17,5,0,0,127,0.12,0.06,6,0.02,0.06,0
119181,49,5,0,0,298,0.07,0.06,3,0.01,0.08,0
109392,15,9,1032,0,509,1.0,0.0,162,0.64,0.16,0
53756,49,2,0,0,298,0.07,0.06,20,0.08,0.07,0
46083,68,5,0,0,201,0.01,0.06,3,0.01,0.07,0
124490,49,9,28,0,9,1.0,0.0,9,0.04,0.01,0
13460,49,5,0,0,246,0.0,0.06,19,0.07,0.08,0
105629,6,5,0,0,103,0.09,0.06,19,0.07,0.07,0
111621,49,5,0,0,144,0.11,0.08,16,0.06,0.08,0
8620,18,5,0,0,200,0.01,0.06,2,0.01,0.08,0
22936,49,5,0,0,280,0.02,0.06,7,0.03,0.08,0
11702,49,5,0,0,117,0.04,0.06,27,0.11,0.05,0
111862,49,5,0,0,82,0.04,0.06,19,0.07,0.07,0
4244,5,5,0,0,203,0.01,0.07,2,0.01,0.08,0
60725,56,5,0,0,92,0.14,0.07,12,0.05,0.08,0
14328,59,1,0,0,267,0.07,0.06,19,0.07,0.06,0
4030,49,5,0,0,254,0.09,0.06,22,0.09,0.05,0
29792,49,1,0,0,117,0.09,0.06,10,0.04,0.05,0
50316,55,5,0,0,171,0.04,0.08,7,0.03,0.08,0
56520,32,5,0,0,142,0.09,0.06,13,0.05,0.06,0
11600,49,1,0,0,161,0.06,0.06,9,0.04,0.07,0
54836,28,1,0,0,250,0.01,0.06,2,0.01,0.07,0
22252,58,1,0,0,150,0.13,0.05,15,0.06,0.06,0
4578,49,5,0,0,66,0.08,0.09,24,0.09,0.05,0
36600,49,5,0,0,111,0.14,0.05,8,0.03,0.07,0
38646,49,5,0,0,62,0.24,0.1,15,0.06,0.08,0
44830,49,5,0,0,104,0.08,0.06,8,0.03,0.08,0
73723,41,5,0,0,101,0.08,0.06,15,0.06,0.05,0
42003,49,9,28,0,16,1.0,0.0,16,0.06,0.02,0
11925,65,5,0,0,146,0.14,0.05,20,0.08,0.07,0
11999,11,1,0,0,267,0.05,0.07,13,0.05,0.08,0
29861,55,5,0,0,241,0.02,0.07,5,0.02,0.07,0
54020,60,5,0,0,17,1.0,0.0,79,0.57,0.01,0
68301,66,5,0,0,261,0.04,0.05,11,0.04,0.05,0
8671,30,5,0,0,129,0.01,0.06,1,0.0,0.07,0
32704,30,5,0,0,102,0.16,0.06,18,0.07,0.07,0
74261,49,5,0,0,142,0.08,0.06,9,0.12,0.15,0
45647,49,1,0,0,29,0.31,0.1,29,0.11,0.06,0
8332,49,1,0,0,108,0.19,0.07,20,0.09,0.06,0
87719,49,5,0,0,239,0.05,0.06,11,0.04,0.05,0
65302,49,5,0,0,129,0.02,0.06,11,0.04,0.07,0
34447,10,5,0,0,242,0.02,0.07,4,0.02,0.07,0
60701,33,5,0,0,188,0.09,0.07,17,0.07,0.07,0
24171,33,5,0,0,217,0.04,0.07,15,0.06,0.07,0
103885,55,5,0,0,13,0.15,0.46,13,0.05,0.09,0
90936,58,1,0,0,226,0.04,0.07,10,0.04,0.07,0
114295,49,5,0,0,114,0.15,0.06,28,0.11,0.05,0
49126,49,5,0,0,278,0.09,0.05,25,0.1,0.07,0
46892,26,5,0,0,99,0.13,0.06,13,0.05,0.05,0
21533,49,1,0,0,189,0.04,0.07,7,0.03,0.07,0
44809,40,5,0,0,193,0.01,0.06,1,0.0,0.07,0
1070,30,5,0,0,9,1.0,0.0,9,0.04,0.07,0
118016,15,9,1032,0,494,1.0,0.0,255,1.0,0.0,0
87883,49,1,0,0,110,0.01,0.08,1,0.03,0.17,0
64140,49,5,0,0,88,0.02,0.07,15,0.06,0.06,0
50434,2,5,0,0,248,0.09,0.05,22,0.09,0.06,0
110456,15,9,1032,0,510,1.0,0.0,174,0.68,0.03,0
95909,38,5,0,0,230,0.03,0.07,7,0.03,0.09,0
44529,18,5,0,0,299,0.04,0.05,11,0.04,0.05,0
120325,42,5,0,0,229,0.0,0.06,1,0.0,0.07,0
111366,59,1,0,0,293,0.04,0.06,12,0.05,0.07,0
37859,4,5,0,0,202,0.04,0.06,9,0.04,0.07,0
35509,60,5,0,0,13,1.0,0.0,14,0.25,0.06,0
66630,60,5,0,0,12,0.17,0.42,21,0.08,0.06,0
15588,31,5,0,0,104,0.01,0.07,19,0.07,0.05,0
70881,29,5,0,0,261,0.07,0.07,18,0.07,0.08,0
118074,26,1,0,0,103,0.01,0.08,1,0.0,0.06,0
81492,41,1,0,0,80,0.16,0.08,13,0.05,0.07,0
60511,49,5,0,0,191,0.02,0.06,16,0.06,0.08,0
71826,49,5,0,0,295,0.07,0.05,10,0.04,0.06,0
3915,49,1,0,0,8,1.0,0.0,26,0.1,0.06,0
71160,23,5,0,0,260,0.01,0.06,14,0.05,0.06,0
102754,23,5,0,0,289,0.01,0.06,4,0.02,0.07,0
51554,15,9,520,0,236,1.0,0.0,255,1.0,0.0,0
27502,9,5,0,0,273,0.07,0.06,20,0.08,0.07,0
77876,23,5,0,0,236,0.01,0.07,3,0.01,0.07,0
59773,15,9,520,0,263,1.0,0.0,255,1.0,0.0,0
20348,49,5,0,0,117,0.13,0.06,7,0.03,0.08,0
104244,49,5,0,0,269,0.04,0.06,9,0.04,0.09,0
107983,66,1,0,0,257,0.04,0.06,11,0.04,0.07,0
75035,20,5,0,0,228,0.08,0.05,19,0.07,0.08,0
55230,49,5,0,0,118,0.1,0.06,30,0.12,0.06,0
112269,29,1,0,0,228,0.06,0.07,13,0.05,0.08,0
9618,15,9,520,0,50,1.0,0.0,255,1.0,0.0,0
117593,33,5,0,0,219,0.05,0.07,16,0.06,0.07,0
61849,67,5,0,0,292,0.08,0.04,24,0.09,0.05,0
125434,49,9,28,0,24,1.0,0.0,24,0.1,0.69,0
64932,49,5,0,0,111,0.01,0.07,1,0.01,0.07,0
113841,6,1,0,0,107,0.05,0.07,5,0.02,0.06,0
4177,2,5,0,0,296,0.08,0.05,23,0.09,0.05,0
107104,49,5,0,0,227,0.02,0.06,17,0.07,0.07,0
52685,66,1,0,0,230,0.0,0.07,1,0.0,0.07,0
56217,33,5,0,0,194,0.09,0.06,4,0.02,0.07,0
46336,28,5,0,0,219,0.07,0.07,15,0.06,0.08,0
8692,39,1,0,0,113,0.11,0.07,12,0.05,0.09,0
111779,20,5,0,0,227,0.02,0.06,4,0.02,0.06,0
309,65,5,0,0,139,0.09,0.06,13,0.05,0.07,0
9564,49,5,0,0,183,0.04,0.07,19,0.07,0.08,0
53374,49,9,28,0,72,1.0,0.0,72,0.28,0.64,0
121334,59,5,0,0,264,0.05,0.06,13,0.05,0.06,0
68714,21,5,0,0,249,0.04,0.06,11,0.04,0.07,0
89456,20,5,0,0,48,0.15,0.08,54,0.21,0.02,0
37921,49,5,0,0,229,0.01,0.07,16,0.06,0.07,0
106791,11,5,0,0,149,0.12,0.05,16,0.06,0.05,0
34522,30,5,0,0,126,0.02,0.07,3,0.01,0.06,0
32791,24,9,54540,8314,5,1.0,0.0,117,1.0,0.0,0
42508,49,5,0,0,122,0.03,0.07,17,0.07,0.07,0
43631,28,5,0,0,284,0.05,0.06,13,0.05,0.06,0
93329,49,9,28,0,6,1.0,0.0,6,0.08,0.05,0
214,57,5,0,0,141,0.09,0.06,16,0.06,0.06,0
23939,35,5,0,0,210,0.1,0.05,22,0.09,0.05,0
67302,20,5,0,0,43,0.21,0.12,30,0.12,0.05,0
98840,6,5,0,0,131,0.04,0.06,3,0.01,0.07,0
28352,49,5,0,0,116,0.03,0.06,17,0.07,0.07,0
37217,56,5,0,0,227,0.01,0.07,18,0.07,0.06,0
2044,52,5,0,0,216,0.09,0.06,20,0.08,0.05,0
83087,49,5,0,0,20,1.0,0.0,20,0.08,0.07,0
61790,67,1,0,0,173,0.06,0.07,10,0.04,0.09,0
92683,47,5,0,0,239,0.01,0.07,2,0.01,0.07,0
62408,32,5,0,0,146,0.04,0.05,5,0.02,0.07,0
82111,6,5,0,0,124,0.15,0.05,19,0.07,0.05,0
20848,2,5,0,0,221,0.04,0.08,9,0.04,0.09,0
120234,23,5,0,0,289,0.08,0.05,23,0.09,0.05,0
122140,23,5,0,0,200,0.05,0.07,10,0.04,0.08,0
115670,2,5,0,0,276,0.06,0.06,17,0.07,0.07,0
46353,49,1,0,0,113,0.11,0.07,12,0.05,0.07,0
67423,49,5,0,0,250,0.03,0.06,16,0.06,0.08,0
68906,54,2,0,0,107,0.02,0.07,2,0.01,0.08,0
123049,49,5,0,0,140,0.07,0.06,12,0.05,0.07,0
62123,49,1,0,0,135,0.13,0.07,17,0.07,0.08,0
109902,4,5,0,0,240,0.03,0.06,2,0.01,0.07,0
113513,15,9,1032,0,256,1.0,0.0,255,1.0,0.0,0
95788,59,5,0,0,107,0.07,0.06,7,0.03,0.07,0
51838,19,5,0,0,185,0.01,0.06,1,0.0,0.06,0
47326,41,5,0,0,129,0.11,0.07,14,0.05,0.06,0
44866,8,5,0,0,243,0.02,0.07,6,0.02,0.08,0
58001,49,5,0,0,211,0.04,0.06,8,0.03,0.09,0
1277,41,5,0,0,135,0.14,0.06,19,0.07,0.07,0
34410,24,5,0,0,238,0.0,0.06,1,0.0,0.07,0
50012,60,5,0,0,6,1.0,0.0,48,0.55,0.02,0
103313,11,5,0,0,99,0.09,0.06,7,0.03,0.08,0
28062,23,5,0,0,107,0.07,0.07,15,0.06,0.09,0
100098,66,5,0,0,290,0.09,0.04,25,0.1,0.05,0
21599,18,2,0,0,245,0.03,0.07,8,0.03,0.07,0
77738,7,5,0,0,117,0.09,0.08,10,0.04,0.07,0
94955,26,5,0,0,133,0.16,0.05,21,0.08,0.05,0
112816,49,1,0,0,125,0.03,0.1,4,0.02,0.08,0
49202,16,5,0,0,98,0.01,0.06,19,0.07,0.07,0
120671,15,9,1032,0,280,1.0,0.0,255,1.0,0.0,0
124446,15,9,1032,0,511,1.0,0.0,59,0.23,0.02,0
43892,23,5,0,0,208,0.03,0.07,6,0.02,0.07,0
113962,53,2,0,0,119,0.13,0.06,16,0.06,0.07,0
15670,41,5,0,0,138,0.14,0.05,20,0.08,0.06,0
10050,19,5,0,0,279,0.04,0.06,10,0.04,0.08,0
16628,24,9,54540,8314,3,1.0,0.0,72,1.0,0.0,0
114870,49,5,0,0,286,0.03,0.06,16,0.06,0.05,0
42964,2,5,0,0,286,0.07,0.06,19,0.07,0.07,0
13923,49,5,0,0,120,0.02,0.07,2,0.01,0.09,0
57944,49,5,0,0,176,0.03,0.07,17,0.07,0.07,0
24878,49,5,0,0,109,0.08,0.07,14,0.05,0.05,0
65399,23,5,0,0,141,0.15,0.04,21,0.08,0.04,0
84364,24,5,0,0,281,0.06,0.06,17,0.07,0.06,0
23892,15,9,1032,0,511,1.0,0.0,4,0.02,0.21,0
23018,5,5,0,0,205,0.01,0.06,3,0.01,0.07,0
90723,59,5,0,0,138,0.12,0.04,5,0.02,0.06,0
66315,15,9,1032,0,15,1.0,0.0,15,0.06,0.02,0
123467,60,5,0,0,145,0.04,0.06,6,0.02,0.07,0
31159,68,5,0,0,205,0.0,0.06,1,0.0,0.07,0
91532,49,5,0,0,94,0.06,0.06,16,0.06,0.07,0
87957,49,1,0,0,146,0.12,0.05,17,0.07,0.06,0
68693,49,5,0,0,197,0.06,0.07,11,0.04,0.07,0
82387,67,5,0,0,227,0.02,0.07,5,0.02,0.07,0
30867,58,5,0,0,115,0.08,0.07,9,0.04,0.07,0
19796,15,9,1032,0,94,1.0,0.0,94,0.37,0.02,0
13242,49,1,0,0,292,0.04,0.05,12,0.05,0.07,0
9309,4,5,0,0,292,0.07,0.06,19,0.07,0.06,0
61186,49,5,0,0,157,0.08,0.08,13,0.05,0.07,0
25553,15,9,1032,0,359,1.0,0.0,100,0.52,0.04,0
109124,32,5,0,0,92,0.05,0.07,7,0.03,0.07,0
27189,49,5,0,0,273,0.03,0.05,11,0.04,0.07,0
1002,28,5,0,0,207,0.03,0.06,19,0.07,0.06,0
87359,49,5,0,0,242,0.07,0.07,16,0.06,0.07,0
47895,29,5,0,0,230,0.01,0.07,3,0.01,0.08,0
64028,58,5,0,0,214,0.08,0.07,18,0.07,0.07,0
33753,62,5,0,0,268,0.04,0.06,10,0.04,0.06,0
41992,65,5,0,0,70,0.27,0.06,19,0.07,0.04,0
116033,4,5,0,0,202,0.0,0.07,1,0.0,0.09,0
52860,17,5,0,0,14,0.5,0.14,7,0.03,0.07,0
102699,49,5,0,0,186,0.1,0.08,19,0.07,0.08,0
36361,49,5,0,0,261,0.07,0.06,18,0.07,0.06,0
94009,49,5,0,0,254,0.06,0.06,11,0.04,0.07,0
75492,42,5,0,0,135,0.15,0.07,20,0.08,0.07,0
64314,55,5,0,0,222,0.11,0.06,25,0.1,0.07,0
98566,36,5,0,0,220,0.09,0.06,20,0.08,0.08,0
3383,35,5,0,0,194,0.02,0.07,3,0.01,0.07,0
105669,49,5,0,0,299,0.05,0.06,5,0.02,0.07,0
100920,49,1,0,0,125,0.03,0.09,4,0.02,0.09,0
115138,28,5,0,0,204,0.07,0.06,16,0.06,0.06,0
60303,49,5,0,0,114,0.11,0.06,8,0.05,0.11,0
62200,49,5,0,0,177,0.1,0.07,17,0.07,0.08,0
82490,15,9,1032,0,511,1.0,0.0,196,0.77,0.15,0
38808,15,9,1032,0,511,1.0,0.0,166,0.65,0.03,0
121601,49,2,0,0,133,0.14,0.07,19,0.07,0.08,0
48832,10,5,0,0,125,0.02,0.07,2,0.01,0.07,0
60618,15,9,1032,0,511,1.0,0.0,25,0.1,0.25,0
7872,9,5,0,0,225,0.08,0.06,17,0.07,0.06,0
16587,52,5,0,0,224,0.04,0.05,10,0.04,0.06,0
91547,29,5,0,0,266,0.06,0.07,17,0.07,0.07,0
106976,5,5,0,0,247,0.03,0.06,8,0.03,0.07,0
53061,37,5,0,0,282,0.07,0.05,2,0.01,0.07,0
79494,49,9,28,0,4,1.0,0.0,4,0.02,0.75,0
76532,15,9,1032,0,117,1.0,0.0,31,0.25,0.06,0
97783,49,5,0,0,198,0.02,0.06,3,0.01,0.06,0
69746,40,5,0,0,275,0.01,0.06,5,0.02,0.08,0
92243,49,5,0,0,204,0.02,0.05,4,0.02,0.05,0
32080,19,2,0,0,246,0.07,0.07,16,0.06,0.07,0
421,49,5,0,0,260,0.02,0.07,5,0.02,0.07,0
115560,15,9,520,0,484,1.0,0.0,87,1.0,0.0,0
96756,34,5,0,0,107,0.02,0.07,15,0.06,0.06,0
112979,66,5,0,0,286,0.02,0.06,4,0.02,0.06,0
27010,18,5,0,0,49,0.27,0.08,53,0.21,0.03,0
95009,49,5,0,0,128,0.02,0.07,3,0.01,0.07,0
12368,49,5,0,0,116,0.08,0.06,14,0.05,0.07,0
109633,59,1,0,0,226,0.06,0.07,14,0.05,0.08,0
124235,49,5,0,0,133,0.15,0.05,17,0.07,0.07,0
97748,39,5,0,0,282,0.06,0.06,3,0.01,0.08,0
89167,38,5,0,0,212,0.11,0.06,23,0.09,0.06,0
27874,49,5,0,0,41,0.17,0.15,18,0.07,0.09,0
79888,15,9,1032,0,511,1.0,0.0,85,0.37,0.01,0
23672,35,5,0,0,286,0.01,0.05,4,0.02,0.05,0
55353,30,5,0,0,54,0.33,0.06,18,0.07,0.04,0
81068,60,2,0,0,232,0.07,0.07,16,0.06,0.09,0
106945,36,5,0,0,190,0.03,0.06,5,0.02,0.06,0
121999,49,5,0,0,124,0.06,0.06,14,0.28,0.14,0
91766,30,5,0,0,138,0.01,0.06,7,0.03,0.07,0
113634,4,5,0,0,233,0.0,0.06,1,0.0,0.07,0
99495,49,5,0,0,244,0.01,0.07,5,0.02,0.07,0
28927,49,5,0,0,242,0.07,0.06,18,0.07,0.07,0
61612,13,5,0,0,241,0.08,0.05,20,0.08,0.06,0
8427,10,5,0,0,266,0.0,0.06,1,0.0,0.07,0
32230,6,5,0,0,125,0.08,0.06,9,0.04,0.08,0
76486,58,5,0,0,285,0.06,0.06,1,0.0,0.07,0
116149,17,5,0,0,124,0.19,0.06,23,0.09,0.05,0
24469,5,1,0,0,104,0.03,0.07,3,0.01,0.08,0
479,49,1,0,0,154,0.01,0.07,1,0.0,0.07,0
120049,8,5,0,0,268,0.03,0.06,8,0.03,0.07,0
24105,54,5,0,0,4,1.0,0.0,136,0.36,0.03,0
121500,4,1,0,0,255,0.02,0.07,4,0.02,0.07,0
73443,24,5,0,0,259,0.06,0.05,16,0.06,0.07,0
88244,49,5,0,0,51,0.41,0.08,21,0.08,0.07,0
35340,49,5,0,0,134,0.14,0.06,19,0.07,0.07,0
104589,65,5,0,0,131,0.06,0.06,8,0.03,0.07,0
4316,16,5,0,0,140,0.01,0.06,3,0.01,0.06,0
89882,35,5,0,0,109,0.19,0.06,3,0.01,0.07,0
8994,49,5,0,0,73,0.25,0.05,10,0.04,0.06,0
69123,17,5,0,0,20,0.6,0.1,12,0.05,0.07,0
7240,49,5,0,0,211,0.09,0.06,15,0.06,0.06,0
87534,5,5,0,0,287,0.03,0.06,11,0.04,0.07,0
76097,6,1,0,0,143,0.1,0.06,15,0.06,0.06,0
54979,18,5,0,0,23,0.39,0.13,68,0.27,0.02,0
107666,18,5,0,0,65,0.25,0.06,44,0.17,0.05,0
32604,49,1,0,0,102,0.12,0.07,24,0.09,0.05,0
103754,49,5,0,0,142,0.02,0.05,3,0.01,0.06,0
87111,49,5,0,0,260,0.05,0.06,14,0.05,0.07,0
32884,6,1,0,0,110,0.07,0.07,8,0.03,0.07,0
89399,2,1,0,0,234,0.06,0.07,14,0.05,0.07,0
40560,24,5,0,0,121,0.1,0.06,6,0.02,0.08,0
42815,67,5,0,0,266,0.02,0.06,4,0.02,0.06,0
90765,24,9,54540,8314,3,1.0,0.0,100,1.0,0.0,0
121755,24,5,0,0,243,0.02,0.07,6,0.02,0.08,0
49626,49,5,0,0,209,0.03,0.06,14,0.05,0.08,0
125390,17,5,0,0,119,0.19,0.05,23,0.09,0.05,0
46378,18,5,0,0,7,0.29,0.71,43,0.17,0.05,0
2570,49,5,0,0,138,0.01,0.06,30,0.12,0.06,0
42723,49,5,0,0,131,0.03,0.06,15,0.06,0.07,0
95963,65,5,0,0,119,0.15,0.06,18,0.07,0.07,0
49260,2,5,0,0,277,0.05,0.06,14,0.05,0.06,0
123902,39,5,0,0,266,0.08,0.06,2,0.01,0.07,0
27932,21,1,0,0,146,0.03,0.06,4,0.02,0.07,0
98451,49,5,0,0,88,0.26,0.05,23,0.09,0.05,0
68565,49,5,0,0,283,0.04,0.06,11,0.04,0.08,0
76703,24,5,0,0,27,0.37,0.15,65,0.25,0.02,0
61950,55,5,0,0,93,0.22,0.06,1,0.0,0.07,0
84891,49,5,0,0,223,0.02,0.06,4,0.02,0.07,0
125524,49,5,0,0,276,0.0,0.06,13,0.05,0.07,0
15756,49,9,28,0,58,1.0,0.0,25,0.1,0.01,0
113313,49,5,0,0,15,1.0,0.0,16,0.06,0.07,0
8445,49,1,0,0,288,0.05,0.06,30,0.12,0.07,0
98128,49,5,0,0,217,0.05,0.06,11,0.04,0.08,0
102807,49,5,0,0,155,0.03,0.08,5,0.02,0.07,0
1292,17,5,0,0,144,0.1,0.06,17,0.07,0.07,0
111778,68,5,0,0,286,0.06,0.06,18,0.07,0.07,0
107134,38,1,0,0,214,0.05,0.07,10,0.04,0.07,0
47356,49,5,0,0,95,0.02,0.06,20,0.08,0.06,0
116249,49,5,0,0,61,0.31,0.07,19,0.08,0.06,0
119426,21,1,0,0,243,0.07,0.07,16,0.06,0.07,0
71865,18,5,0,0,268,0.07,0.06,20,0.08,0.07,0
42905,58,5,0,0,234,0.04,0.06,18,0.07,0.07,0
21419,49,1,0,0,111,0.04,0.07,4,0.02,0.06,0
117316,49,5,0,0,167,0.09,0.07,15,0.06,0.08,0
101548,39,5,0,0,285,0.08,0.05,22,0.09,0.05,0
105330,49,9,28,0,66,1.0,0.0,33,0.13,0.01,0
73716,26,5,0,0,146,0.09,0.05,13,0.05,0.06,0
45625,9,5,0,0,238,0.02,0.07,5,0.02,0.07,0
64848,7,5,0,0,241,0.03,0.07,7,0.03,0.08,0
13221,49,5,0,0,296,0.07,0.06,38,0.15,0.05,0
113357,18,5,0,0,265,0.05,0.07,13,0.05,0.06,0
111323,15,9,1032,0,511,1.0,0.0,41,0.16,0.21,0
74528,31,5,0,0,84,0.27,0.05,23,0.09,0.05,0
57135,68,5,0,0,235,0.09,0.07,20,0.08,0.07,0
42816,49,5,0,0,197,0.04,0.07,8,0.03,0.09,0
7652,24,4,54540,8314,4,1.0,0.0,144,1.0,0.0,0
107158,26,5,0,0,13,0.69,0.15,19,0.07,0.08,0
27175,29,5,0,0,185,0.01,0.06,2,0.01,0.07,0
105543,5,1,0,0,240,0.01,0.08,3,0.01,0.08,0
66566,49,5,0,0,10,0.3,0.5,12,0.05,0.08,0
53821,60,5,0,0,14,1.0,0.0,16,1.0,0.0,0
37505,49,5,0,0,179,0.03,0.04,16,0.06,0.06,0
41800,30,5,0,0,149,0.17,0.05,25,0.1,0.05,0
91291,15,9,520,0,176,1.0,0.0,255,1.0,0.0,0
38640,49,1,0,0,159,0.05,0.06,8,0.03,0.07,0
109794,15,9,1032,0,511,1.0,0.0,66,0.41,0.04,0
33170,49,5,0,0,133,0.03,0.08,4,0.02,0.06,0
43424,59,5,0,0,227,0.06,0.05,14,0.05,0.05,0
57557,20,1,0,0,233,0.08,0.07,18,0.07,0.08,0
1744,9,5,0,0,294,0.03,0.05,10,0.04,0.05,0
63134,10,2,0,0,211,0.0,0.07,1,0.0,0.08,0
108784,17,2,0,0,102,0.09,0.07,9,0.04,0.06,0
10724,49,1,0,0,161,0.08,0.06,13,0.05,0.08,0
42423,62,5,0,0,298,0.07,0.06,19,0.07,0.06,0
112704,20,5,0,0,29,0.28,0.14,20,0.08,0.06,0
118378,65,2,0,0,111,0.07,0.07,8,0.03,0.07,0
