,service,flag,src_bytes,dst_bytes,count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,labels
118101,33,1,0,0,232,0.08,0.06,18,0.07,0.07,0
107073,49,5,0,0,164,0.1,0.07,17,0.07,0.06,0
6050,47,1,0,0,299,0.07,0.06,20,0.08,0.08,0
57406,47,1,0,0,94,0.12,0.06,3,0.01,0.07,0
28381,2,5,0,0,133,0.17,0.05,22,0.09,0.05,0
101444,20,5,0,0,238,0.04,0.06,9,0.04,0.06,0
39500,47,5,0,0,158,0.04,0.06,5,0.02,0.06,0
53962,32,2,0,0,130,0.11,0.05,14,0.05,0.06,0
84110,18,2,0,0,249,0.04,0.06,10,0.04,0.07,0
32299,47,5,0,0,215,0.07,0.06,16,0.06,0.07,0
75112,11,1,0,0,270,0.02,0.06,6,0.02,0.07,0
35771,2,5,0,0,276,0.09,0.05,24,0.09,0.05,0
1626,47,1,0,0,248,0.08,0.06,19,0.07,0.06,0
90106,47,5,0,0,261,0.02,0.07,4,0.02,0.09,0
31856,57,2,0,0,145,0.12,0.06,11,0.04,0.06,0
26696,23,5,0,0,37,0.35,0.11,65,0.25,0.02,0
54799,7,5,0,0,274,0.03,0.06,7,0.03,0.06,0
17204,16,1,0,0,80,0.15,0.06,12,0.05,0.06,0
1530,65,1,0,0,260,0.05,0.07,12,0.05,0.09,0
705,47,9,28,0,99,1.0,0.0,66,0.26,0.01,0
124692,19,5,0,0,248,0.04,0.06,9,0.04,0.07,0
1227,23,5,0,0,19,0.42,0.21,67,0.26,0.02,0
90704,18,5,0,0,54,0.28,0.07,61,0.24,0.02,0
62653,18,5,0,0,26,0.38,0.19,11,0.04,0.08,0
105741,7,5,0,0,261,0.01,0.05,3,0.01,0.05,0
118277,6,5,0,0,121,0.04,0.06,5,0.02,0.05,0
61622,47,1,0,0,182,0.09,0.07,16,0.06,0.07,0
5809,20,5,0,0,225,0.09,0.06,20,0.08,0.07,0
103237,47,9,28,0,187,0.47,0.04,87,0.34,0.66,0
13904,6,1,0,0,102,0.02,0.07,2,0.01,0.07,0
15921,47,1,0,0,101,0.19,0.07,3,0.01,0.07,0
35351,10,2,0,0,130,0.12,0.06,15,0.06,0.07,0
115795,23,5,0,0,66,0.29,0.08,39,0.15,0.05,0
38401,56,5,0,0,266,0.02,0.06,6,0.02,0.06,0
92167,47,5,0,0,117,0.15,0.05,6,0.02,0.07,0
121547,55,5,0,0,101,0.01,0.07,1,0.0,0.07,0
110672,57,5,0,0,20,0.2,0.2,64,0.25,0.02,0
34117,47,5,0,0,134,0.07,0.07,13,0.05,0.07,0
117225,47,5,0,0,184,0.02,0.07,17,0.07,0.07,0
53566,29,5,0,0,144,0.14,0.06,20,0.08,0.05,0
94864,47,5,0,0,136,0.08,0.07,4,0.02,0.07,0
186,47,5,0,0,108,0.17,0.07,18,0.07,0.07,0
80708,18,5,0,0,71,0.25,0.08,58,0.23,0.04,0
116960,47,5,0,0,193,0.12,0.05,24,0.09,0.05,0
25307,47,5,0,0,73,0.33,0.05,24,0.09,0.05,0
113544,16,5,0,0,149,0.13,0.06,12,0.05,0.07,0
107630,56,1,0,0,261,0.05,0.07,12,0.05,0.08,0
38142,55,5,0,0,213,0.07,0.05,15,0.06,0.05,0
70834,47,1,0,0,93,0.04,0.06,4,0.02,0.07,0
124023,47,5,0,0,106,0.12,0.07,11,0.04,0.06,0
73125,47,5,0,0,278,0.02,0.06,5,0.02,0.08,0
120396,64,5,0,0,265,0.05,0.05,6,0.02,0.05,0
67114,47,5,0,0,86,0.01,0.07,7,0.03,0.07,0
69351,47,5,0,0,42,0.07,0.12,17,0.07,0.08,0
116467,22,1,0,0,140,0.1,0.06,13,0.05,0.06,0
32085,10,5,0,0,229,0.09,0.05,21,0.08,0.05,0
69144,47,5,0,0,208,0.0,0.07,3,0.01,0.07,0
85538,30,1,0,0,141,0.13,0.06,19,0.07,0.06,0
99145,2,5,0,0,192,0.05,0.06,9,0.04,0.07,0
30153,15,9,520,0,349,1.0,0.0,255,1.0,0.0,0
63957,64,5,0,0,205,0.01,0.07,2,0.01,0.08,0
50379,47,5,0,0,208,0.02,0.06,3,0.01,0.08,0
111250,47,5,0,0,106,0.03,0.08,6,0.02,0.07,0
35676,18,5,0,0,34,0.53,0.06,60,0.24,0.04,0
53185,47,5,0,0,182,0.05,0.07,19,0.07,0.07,0
98487,65,1,0,0,273,0.07,0.07,19,0.07,0.08,0
97819,23,5,0,0,8,0.5,0.38,56,0.22,0.03,0
41837,56,5,0,0,211,0.01,0.06,2,0.01,0.06,0
45759,47,5,0,0,117,0.09,0.06,1,0.0,0.07,0
121790,27,5,0,0,236,0.1,0.05,24,0.09,0.05,0
27445,47,5,0,0,112,0.03,0.08,3,0.05,0.15,0
42287,47,5,0,0,113,0.01,0.07,8,0.03,0.07,0
82246,47,5,0,0,294,0.05,0.06,12,0.05,0.08,0
100585,27,1,0,0,235,0.06,0.07,15,0.06,0.08,0
12049,62,2,0,0,107,0.06,0.07,6,0.02,0.06,0
63742,5,1,0,0,116,0.04,0.09,5,0.02,0.07,0
85520,28,5,0,0,124,0.02,0.06,3,0.01,0.07,0
55736,59,5,0,0,288,0.07,0.05,20,0.08,0.05,0
70885,47,5,0,0,77,0.19,0.06,7,0.03,0.08,0
105446,20,5,0,0,77,0.23,0.05,64,0.25,0.02,0
74676,57,5,0,0,29,0.24,0.14,63,0.25,0.02,0
31387,38,5,0,0,242,0.1,0.05,24,0.09,0.05,0
59685,48,5,0,0,207,0.02,0.07,4,0.02,0.08,0
66234,17,5,0,0,145,0.07,0.06,10,0.04,0.06,0
32385,47,1,0,0,149,0.07,0.05,11,0.04,0.06,0
98540,47,5,0,0,266,0.06,0.06,17,0.07,0.07,0
54524,7,1,0,0,271,0.06,0.06,16,0.06,0.07,0
8103,47,1,0,0,129,0.04,0.07,5,0.02,0.08,0
74303,47,5,0,0,145,0.11,0.06,34,0.13,0.06,0
1660,47,5,0,0,110,0.05,0.07,5,0.02,0.09,0
120787,47,5,0,0,119,0.05,0.08,15,0.06,0.07,0
117163,2,5,0,0,199,0.04,0.06,8,0.03,0.06,0
92751,19,5,0,0,198,0.09,0.06,17,0.07,0.09,0
104279,15,9,1032,0,290,1.0,0.0,255,1.0,0.0,0
61329,47,9,28,0,14,1.0,0.0,114,0.45,0.56,0
93284,18,5,0,0,285,0.07,0.06,19,0.07,0.06,0
27606,47,5,0,0,142,0.12,0.06,19,0.07,0.07,0
91907,47,1,0,0,288,0.06,0.06,33,0.13,0.06,0
97126,65,5,0,0,262,0.02,0.06,6,0.02,0.07,0
48585,47,5,0,0,40,0.05,0.12,16,0.06,0.08,0
77177,6,5,0,0,140,0.12,0.06,5,0.02,0.06,0
57891,2,5,0,0,231,0.0,0.07,1,0.0,0.07,0
91331,47,5,0,0,109,0.06,0.06,9,0.04,0.05,0
38121,47,5,0,0,86,0.23,0.06,2,0.01,0.07,0
124099,57,5,0,0,45,0.24,0.09,53,0.26,0.02,0
104333,51,5,0,0,25,0.12,0.2,12,0.05,0.08,0
92665,54,2,0,0,144,0.12,0.06,18,0.07,0.07,0
7106,10,5,0,0,186,0.03,0.07,5,0.02,0.07,0
102863,64,5,0,0,299,0.05,0.05,14,0.05,0.05,0
125305,31,5,0,0,276,0.08,0.05,23,0.09,0.05,0
109347,7,5,0,0,37,0.27,0.14,11,0.04,0.08,0
63963,47,9,28,0,79,1.0,0.0,79,0.31,0.64,0
39466,47,5,0,0,113,0.1,0.06,4,0.02,0.07,0
57525,62,2,0,0,110,0.05,0.07,5,0.02,0.06,0
51379,47,1,0,0,261,0.01,0.07,3,0.01,0.09,0
65443,52,5,0,0,203,0.1,0.06,18,0.07,0.07,0
88787,7,5,0,0,206,0.03,0.06,1,0.0,0.07,0
104554,47,5,0,0,130,0.14,0.05,17,0.07,0.06,0
76984,47,1,0,0,135,0.1,0.06,11,0.04,0.08,0
38378,26,5,0,0,275,0.06,0.05,17,0.07,0.05,0
34751,47,5,0,0,208,0.02,0.07,4,0.02,0.08,0
92496,23,5,0,0,17,0.59,0.24,61,0.24,0.04,0
62820,47,5,0,0,232,0.09,0.05,20,0.12,0.07,0
14521,7,5,0,0,120,0.09,0.06,6,0.02,0.07,0
14613,47,5,0,0,116,0.03,0.06,30,0.12,0.06,0
56013,37,5,0,0,241,0.08,0.06,19,0.07,0.06,0
14525,23,4,54540,7300,2,1.0,0.0,255,1.0,0.0,0
117915,18,2,0,0,235,0.05,0.06,11,0.04,0.07,0
84923,47,5,0,0,77,0.01,0.09,19,0.07,0.06,0
34495,47,5,0,0,27,0.07,0.11,14,0.05,0.07,0
58032,47,9,28,0,80,1.0,0.0,80,0.31,0.01,0
40197,2,5,0,0,203,0.01,0.06,2,0.01,0.06,0
75233,40,5,0,0,242,0.02,0.07,5,0.02,0.08,0
50975,47,5,0,0,134,0.14,0.06,20,0.08,0.07,0
18030,62,5,0,0,116,0.04,0.06,5,0.02,0.06,0
62554,18,5,0,0,1,1.0,0.0,1,0.07,0.2,0
50574,47,5,0,0,126,0.07,0.06,13,0.05,0.06,0
69945,47,5,0,0,177,0.11,0.06,2,0.01,0.08,0
124750,47,1,0,0,122,0.02,0.08,2,0.01,0.09,0
35208,6,5,0,0,96,0.03,0.05,3,0.01,0.05,0
84152,32,5,0,0,143,0.15,0.05,21,0.08,0.05,0
119448,7,1,0,0,278,0.07,0.06,19,0.07,0.07,0
92655,17,5,0,0,140,0.12,0.05,17,0.07,0.05,0
6864,47,9,28,0,33,1.0,0.0,33,0.13,0.02,0
122533,5,5,0,0,274,0.04,0.05,11,0.04,0.07,0
55249,47,1,0,0,265,0.05,0.07,12,0.05,0.09,0
16240,47,5,0,0,199,0.12,0.06,24,0.09,0.05,0
11343,24,1,0,0,111,0.1,0.06,11,0.04,0.05,0
31981,46,5,0,0,121,0.06,0.06,7,0.03,0.05,0
93549,47,5,0,0,133,0.04,0.08,5,0.02,0.08,0
96473,37,5,0,0,216,0.02,0.06,4,0.02,0.07,0
89074,15,9,1032,0,395,1.0,0.0,255,1.0,0.0,0
28367,9,5,0,0,288,0.06,0.05,3,0.01,0.08,0
121208,21,1,0,0,231,0.04,0.06,10,0.04,0.07,0
101711,47,5,0,0,176,0.1,0.06,2,0.01,0.07,0
89283,31,5,0,0,176,0.05,0.06,11,0.04,0.07,0
41404,47,5,0,0,210,0.08,0.06,13,0.05,0.08,0
107468,39,5,0,0,111,0.14,0.06,35,0.14,0.06,0
4239,47,9,28,0,83,0.99,0.02,82,0.32,0.01,0
63133,63,5,0,0,290,0.02,0.06,1,0.0,0.06,0
49135,18,2,0,0,142,0.12,0.06,17,0.07,0.07,0
111366,15,9,1032,0,511,1.0,0.0,235,0.92,0.01,0
33312,47,5,0,0,119,0.13,0.08,16,0.06,0.07,0
17304,36,5,0,0,189,0.02,0.07,4,0.02,0.07,0
96081,47,5,0,0,139,0.09,0.06,17,0.07,0.05,0
8829,21,5,0,0,104,0.17,0.06,4,0.02,0.08,0
45063,47,5,0,0,114,0.07,0.06,9,0.04,0.08,0
86132,23,5,0,0,21,0.24,0.19,45,0.18,0.04,0
73335,16,1,0,0,139,0.09,0.06,12,0.05,0.06,0
21280,9,5,0,0,269,0.07,0.07,19,0.07,0.08,0
124426,26,5,0,0,251,0.04,0.06,9,0.04,0.07,0
7434,47,5,0,0,25,0.44,0.2,11,0.04,0.09,0
108191,63,5,0,0,206,0.07,0.07,15,0.06,0.08,0
86159,47,5,0,0,26,0.12,0.15,6,0.02,0.08,0
115687,20,5,0,0,268,0.06,0.07,16,0.06,0.08,0
24315,47,5,0,0,102,0.16,0.06,26,0.1,0.05,0
68511,15,9,1032,0,511,1.0,0.0,96,0.38,0.02,0
46734,56,1,0,0,134,0.06,0.07,6,0.02,0.07,0
108754,54,2,0,0,296,0.06,0.05,19,0.07,0.06,0
106805,47,5,0,0,249,0.01,0.06,3,0.01,0.07,0
37427,47,5,0,0,25,0.28,0.12,7,0.03,0.08,0
76449,47,5,0,0,253,0.07,0.06,16,0.06,0.05,0
92850,47,5,0,0,182,0.02,0.07,3,0.01,0.09,0
24604,27,5,0,0,230,0.0,0.06,2,0.01,0.07,0
118271,47,5,0,0,18,0.39,0.28,7,0.03,0.08,0
95440,47,5,0,0,285,0.06,0.06,16,0.06,0.07,0
70857,47,5,0,0,225,0.06,0.06,13,0.05,0.07,0
42466,57,5,0,0,233,0.0,0.07,1,0.0,0.07,0
122613,2,1,0,0,260,0.01,0.07,2,0.01,0.07,0
94396,63,5,0,0,274,0.05,0.05,4,0.02,0.08,0
111040,27,5,0,0,260,0.04,0.06,11,0.04,0.07,0
99161,47,5,0,0,248,0.01,0.06,20,0.08,0.07,0
108149,31,5,0,0,223,0.02,0.07,4,0.02,0.08,0
83481,23,9,54540,8314,2,1.0,0.0,116,1.0,0.0,0
81252,16,5,0,0,101,0.11,0.06,11,0.04,0.06,0
78300,47,9,28,0,82,1.0,0.0,82,0.53,0.03,0
44512,47,5,0,0,170,0.01,0.06,11,0.04,0.08,0
36983,4,5,0,0,206,0.01,0.08,2,0.01,0.09,0
116388,7,5,0,0,299,0.04,0.05,13,0.05,0.07,0
57951,29,5,0,0,124,0.17,0.06,21,0.08,0.05,0
64952,47,5,0,0,260,0.03,0.05,7,0.03,0.06,0
89182,10,2,0,0,270,0.07,0.06,18,0.07,0.06,0
67592,47,5,0,0,119,0.1,0.05,12,0.05,0.06,0
49583,47,5,0,0,185,0.04,0.05,14,0.05,0.08,0
64984,47,5,0,0,233,0.08,0.06,3,0.01,0.09,0
122618,47,5,0,0,145,0.09,0.06,5,0.02,0.08,0
111110,47,5,0,0,158,0.05,0.06,8,0.03,0.07,0
102792,47,5,0,0,142,0.01,0.06,8,0.03,0.06,0
90190,10,5,0,0,246,0.06,0.07,2,0.01,0.08,0
82135,4,5,0,0,231,0.07,0.05,16,0.06,0.05,0
61477,23,5,0,0,3,1.0,0.0,63,0.25,0.02,0
109433,15,9,520,0,456,1.0,0.0,189,1.0,0.0,0
14807,47,5,0,0,104,0.07,0.07,2,0.01,0.07,0
25163,51,5,0,0,12,1.0,0.0,136,0.43,0.03,0
40267,23,4,50004,8314,4,1.0,0.0,255,1.0,0.0,0
72033,54,5,0,0,134,0.13,0.06,14,0.05,0.07,0
29771,5,5,0,0,242,0.08,0.05,8,0.03,0.08,0
14919,59,5,0,0,210,0.11,0.05,23,0.09,0.05,0
120916,22,5,0,0,270,0.01,0.06,19,0.07,0.08,0
13150,13,5,0,0,193,0.01,0.07,2,0.01,0.07,0
103373,17,5,0,0,102,0.16,0.06,16,0.06,0.05,0
47098,23,5,0,0,216,0.0,0.07,1,0.0,0.09,0
15734,26,5,0,0,259,0.02,0.07,4,0.02,0.09,0
110019,47,5,0,0,274,0.01,0.07,20,0.08,0.09,0
15791,57,5,0,0,34,0.41,0.06,14,0.05,0.07,0
38464,62,5,0,0,105,0.01,0.09,1,0.0,0.06,0
43852,63,5,0,0,108,0.04,0.07,4,0.02,0.08,0
39368,18,5,0,0,78,0.26,0.05,62,0.24,0.02,0
31508,47,5,0,0,114,0.04,0.07,5,0.02,0.07,0
19546,47,5,0,0,79,0.3,0.06,24,0.09,0.05,0
1273,63,5,0,0,254,0.0,0.07,1,0.0,0.08,0
6060,47,5,0,0,177,0.08,0.06,1,0.0,0.07,0
125691,26,1,0,0,284,0.05,0.06,15,0.06,0.08,0
12862,47,5,0,0,258,0.03,0.06,8,0.03,0.08,0
70509,55,1,0,0,140,0.07,0.06,5,0.02,0.06,0
66913,4,5,0,0,238,0.04,0.06,11,0.04,0.07,0
49222,63,5,0,0,234,0.07,0.06,16,0.06,0.07,0
114065,51,5,0,0,17,1.0,0.0,151,0.44,0.05,0
100751,47,5,0,0,85,0.16,0.06,3,0.01,0.08,0
40284,15,9,520,0,154,1.0,0.0,255,1.0,0.0,0
39160,21,5,0,0,299,0.07,0.05,22,0.09,0.05,0
20015,2,5,0,0,257,0.05,0.06,12,0.05,0.07,0
9256,47,5,0,0,127,0.14,0.07,18,0.25,0.11,0
27448,47,5,0,0,144,0.1,0.06,14,0.05,0.08,0
79604,23,5,0,0,31,0.26,0.13,48,0.19,0.04,0
25473,47,5,0,0,201,0.02,0.06,9,0.04,0.06,0
89148,38,5,0,0,147,0.12,0.05,13,0.05,0.07,0
21910,62,5,0,0,124,0.05,0.06,12,0.05,0.07,0
27185,63,1,0,0,218,0.04,0.07,9,0.04,0.07,0
71685,27,5,0,0,287,0.01,0.05,2,0.01,0.05,0
33712,53,1,0,0,112,0.02,0.08,2,0.01,0.08,0
76164,35,5,0,0,196,0.03,0.07,6,0.02,0.07,0
80778,63,5,0,0,240,0.08,0.06,19,0.07,0.07,0
3315,47,1,0,0,120,0.05,0.07,6,0.06,0.08,0
11684,34,1,0,0,240,0.05,0.07,13,0.05,0.08,0
53563,62,5,0,0,139,0.13,0.06,18,0.07,0.05,0
103939,57,5,0,0,41,0.17,0.1,64,0.25,0.03,0
107352,13,5,0,0,141,0.11,0.05,4,0.02,0.05,0
48314,21,5,0,0,240,0.05,0.07,12,0.05,0.07,0
112168,63,1,0,0,143,0.08,0.07,11,0.04,0.07,0
91845,22,5,0,0,277,0.03,0.06,9,0.04,0.08,0
21403,15,9,520,0,83,1.0,0.0,255,1.0,0.0,0
58130,28,5,0,0,142,0.03,0.06,4,0.02,0.07,0
50202,54,2,0,0,141,0.11,0.06,15,0.06,0.07,0
62748,37,5,0,0,229,0.07,0.07,15,0.06,0.08,0
42375,63,5,0,0,264,0.06,0.06,4,0.02,0.07,0
49935,6,5,0,0,105,0.04,0.06,4,0.02,0.05,0
79383,47,5,0,0,273,0.07,0.07,20,0.08,0.08,0
121216,56,5,0,0,201,0.0,0.06,12,0.05,0.07,0
63139,40,5,0,0,214,0.11,0.06,23,0.09,0.06,0
70534,20,5,0,0,29,0.1,0.14,43,0.17,0.03,0
102555,7,5,0,0,201,0.0,0.06,12,0.05,0.07,0
87487,23,9,54540,8314,5,1.0,0.0,250,1.0,0.0,0
12900,47,5,0,0,125,0.15,0.06,17,0.07,0.07,0
45700,47,5,0,0,174,0.13,0.06,22,0.09,0.06,0
109402,47,5,0,0,98,0.07,0.08,7,0.03,0.07,0
112577,47,5,0,0,142,0.09,0.06,31,0.12,0.05,0
23066,59,2,0,0,237,0.08,0.07,19,0.07,0.07,0
7885,22,5,0,0,276,0.04,0.05,12,0.05,0.07,0
69566,23,9,54540,8314,5,1.0,0.0,255,1.0,0.0,0
112305,23,1,0,0,215,0.02,0.07,5,0.02,0.07,0
115665,37,5,0,0,108,0.03,0.07,3,0.01,0.08,0
4113,47,5,0,0,25,0.4,0.12,16,0.06,0.07,0
94618,40,5,0,0,300,0.04,0.05,9,0.04,0.07,0
124067,47,1,0,0,55,0.31,0.05,6,0.02,0.07,0
119064,24,5,0,0,96,0.02,0.06,18,0.07,0.07,0
111587,47,5,0,0,299,0.04,0.05,11,0.04,0.06,0
120098,47,5,0,0,234,0.1,0.06,23,0.09,0.06,0
111925,15,9,520,0,453,1.0,0.0,22,1.0,0.0,0
5912,15,9,1032,0,511,1.0,0.0,72,0.28,0.2,0
70034,64,5,0,0,268,0.02,0.06,6,0.02,0.06,0
66342,15,9,1032,0,510,1.0,0.0,158,0.62,0.01,0
84388,47,5,0,0,223,0.08,0.06,10,0.04,0.07,0
89001,47,5,0,0,120,0.12,0.06,15,0.06,0.07,0
4128,47,1,0,0,269,0.06,0.05,15,0.06,0.06,0
103399,20,5,0,0,13,0.31,0.31,64,0.25,0.02,0
86862,47,5,0,0,278,0.06,0.06,15,0.06,0.08,0
9608,8,5,0,0,250,0.02,0.06,6,0.02,0.08,0
58349,35,5,0,0,53,0.19,0.11,10,0.04,0.07,0
43772,28,5,0,0,142,0.05,0.06,1,0.0,0.07,0
18659,27,5,0,0,243,0.06,0.07,15,0.06,0.07,0
9461,47,5,0,0,71,0.03,0.07,19,0.07,0.07,0
102273,37,5,0,0,300,0.07,0.05,20,0.08,0.06,0
99387,47,5,0,0,43,0.05,0.14,15,0.06,0.08,0
118441,57,5,0,0,36,0.5,0.06,22,0.33,0.05,0
88643,47,9,28,0,81,1.0,0.0,81,0.32,0.01,0
54324,20,5,0,0,257,0.08,0.05,21,0.08,0.05,0
65378,26,5,0,0,274,0.03,0.06,7,0.03,0.07,0
73715,44,5,0,0,264,0.02,0.06,6,0.02,0.07,0
64445,18,5,0,0,293,0.04,0.05,13,0.05,0.05,0
97909,28,1,0,0,148,0.14,0.05,20,0.08,0.06,0
68986,57,5,0,0,56,0.23,0.07,67,0.26,0.02,0
15654,15,9,520,0,105,1.0,0.0,255,1.0,0.0,0
95637,37,5,0,0,288,0.08,0.05,24,0.09,0.05,0
4800,34,1,0,0,205,0.01,0.07,20,0.08,0.07,0
6853,47,5,0,0,136,0.14,0.06,7,0.03,0.07,0
26660,47,5,0,0,138,0.07,0.07,10,0.12,0.1,0
99310,15,9,520,0,459,1.0,0.0,255,1.0,0.0,0
111430,57,5,0,0,58,0.26,0.07,31,0.12,0.05,0
22684,4,5,0,0,11,0.36,0.36,4,0.02,0.08,0
20027,47,5,0,0,67,0.07,0.06,5,0.02,0.05,0
109461,20,5,0,0,195,0.01,0.07,7,0.03,0.07,0
33301,16,1,0,0,99,0.19,0.06,19,0.07,0.06,0
45905,64,1,0,0,168,0.04,0.07,7,0.03,0.09,0
4570,47,5,0,0,120,0.1,0.06,16,0.06,0.07,0
48753,47,5,0,0,222,0.01,0.07,3,0.01,0.07,0
114562,47,5,0,0,207,0.06,0.06,17,0.07,0.07,0
78327,20,5,0,0,79,0.25,0.05,66,0.26,0.02,0
101479,47,5,0,0,134,0.1,0.06,7,0.03,0.08,0
78128,23,5,0,0,1,1.0,0.0,13,0.05,0.05,0
61118,47,1,0,0,199,0.04,0.06,8,0.03,0.08,0
113321,63,5,0,0,241,0.1,0.05,24,0.09,0.05,0
6446,47,5,0,0,39,0.08,0.15,17,0.07,0.09,0
74451,47,5,0,0,118,0.08,0.07,10,0.04,0.08,0
110722,47,5,0,0,279,0.07,0.06,2,0.01,0.08,0
121680,26,5,0,0,269,0.04,0.05,11,0.04,0.05,0
117433,9,2,0,0,106,0.04,0.08,4,0.02,0.08,0
42087,65,5,0,0,124,0.19,0.06,3,0.01,0.06,0
79954,5,1,0,0,249,0.02,0.07,5,0.02,0.08,0
64636,47,5,0,0,123,0.2,0.06,8,0.03,0.05,0
38682,57,5,0,0,33,0.27,0.15,42,0.16,0.05,0
23388,6,5,0,0,136,0.04,0.07,2,0.01,0.07,0
72810,47,1,0,0,200,0.01,0.06,3,0.01,0.07,0
114016,15,9,1480,0,1,1.0,0.0,151,1.0,0.0,0
81827,63,5,0,0,125,0.08,0.06,10,0.04,0.06,0
96342,10,5,0,0,6,0.33,0.33,2,0.01,0.08,0
8586,65,5,0,0,149,0.06,0.05,6,0.02,0.07,0
78311,64,5,0,0,289,0.03,0.05,10,0.04,0.05,0
26789,47,1,0,0,221,0.02,0.07,5,0.02,0.07,0
59414,64,5,0,0,284,0.02,0.06,6,0.02,0.08,0
11046,55,1,0,0,226,0.05,0.07,12,0.05,0.09,0
109459,18,5,0,0,4,0.25,1.0,2,0.01,0.09,0
88862,16,5,0,0,127,0.15,0.05,19,0.07,0.05,0
36287,63,5,0,0,282,0.06,0.06,18,0.07,0.06,0
85123,27,5,0,0,36,0.22,0.14,8,0.03,0.08,0
70468,17,5,0,0,146,0.07,0.05,10,0.04,0.05,0
34392,47,5,0,0,112,0.13,0.07,5,0.02,0.07,0
98727,20,5,0,0,229,0.05,0.07,11,0.04,0.08,0
27093,62,5,0,0,123,0.1,0.06,12,0.05,0.06,0
89536,10,5,0,0,280,0.03,0.06,15,0.06,0.07,0
41744,47,5,0,0,169,0.01,0.07,12,0.05,0.08,0
34607,4,1,0,0,220,0.05,0.06,10,0.04,0.08,0
24332,34,5,0,0,290,0.04,0.06,5,0.02,0.07,0
109468,47,5,0,0,278,0.05,0.05,14,0.05,0.05,0
46077,47,5,0,0,247,0.07,0.06,17,0.07,0.08,0
45481,13,5,0,0,292,0.01,0.05,2,0.01,0.05,0
120068,47,5,0,0,132,0.11,0.05,34,0.13,0.05,0
65795,47,1,0,0,266,0.03,0.07,9,0.04,0.07,0
104871,27,5,0,0,117,0.16,0.05,19,0.07,0.05,0
24288,47,1,0,0,291,0.05,0.06,31,0.12,0.07,0
104999,47,5,0,0,223,0.05,0.04,12,0.44,0.11,0
14762,16,5,0,0,143,0.1,0.06,15,0.06,0.06,0
114405,40,5,0,0,289,0.03,0.06,5,0.02,0.07,0
95981,47,5,0,0,139,0.1,0.08,7,0.03,0.08,0
49304,64,5,0,0,239,0.08,0.05,20,0.08,0.06,0
113567,29,5,0,0,19,0.16,0.16,3,0.01,0.07,0
113963,50,2,0,0,119,0.13,0.06,16,0.06,0.07,0
29646,47,5,0,0,102,0.12,0.07,12,0.12,0.08,0
6532,29,5,0,0,25,0.36,0.12,9,0.04,0.07,0
35071,35,1,0,0,279,0.06,0.06,17,0.07,0.07,0
54635,64,5,0,0,226,0.02,0.07,4,0.02,0.07,0
19470,16,5,0,0,133,0.14,0.06,18,0.07,0.06,0
52863,23,5,0,0,1,1.0,0.0,39,0.15,0.04,0
2390,47,5,0,0,88,0.09,0.07,18,0.07,0.08,0
27686,23,5,0,0,35,0.26,0.11,49,0.19,0.04,0
71430,57,5,0,0,29,0.14,0.14,64,0.25,0.03,0
83965,32,5,0,0,28,0.43,0.11,12,0.05,0.07,0
51371,15,9,1032,0,223,1.0,0.0,223,0.87,0.01,0
20018,47,1,0,0,123,0.03,0.07,4,0.02,0.08,0
67926,31,5,0,0,199,0.04,0.06,8,0.03,0.06,0
12358,54,5,0,0,206,0.09,0.06,18,0.07,0.07,0
10885,20,5,0,0,6,0.33,0.67,64,0.25,0.02,0
28718,4,5,0,0,201,0.02,0.05,5,0.02,0.05,0
118769,15,9,520,0,401,1.0,0.0,255,1.0,0.0,0
99972,47,5,0,0,129,0.01,0.06,3,0.01,0.08,0
37657,47,5,0,0,146,0.13,0.05,19,0.07,0.07,0
43165,47,5,0,0,171,0.04,0.07,7,0.03,0.06,0
18520,57,5,0,0,16,0.19,0.25,63,0.25,0.02,0
55802,20,5,0,0,25,0.16,0.12,13,0.05,0.06,0
74267,11,5,0,0,234,0.01,0.07,2,0.01,0.07,0
29153,47,5,0,0,96,0.02,0.07,16,0.06,0.07,0
20998,23,5,0,0,13,0.92,0.15,13,0.05,0.06,0
6042,31,1,0,0,240,0.03,0.07,6,0.02,0.08,0
78160,23,5,0,0,15,0.47,0.27,67,0.26,0.02,0
77867,54,5,0,0,128,0.03,0.05,4,0.02,0.05,0
100837,34,5,0,0,235,0.01,0.07,2,0.01,0.07,0
77130,16,5,0,0,141,0.11,0.06,6,0.02,0.07,0
101024,15,9,1032,0,132,1.0,0.0,43,0.31,0.05,0
74715,47,1,0,0,169,0.11,0.07,18,0.07,0.08,0
65461,35,5,0,0,277,0.04,0.06,12,0.05,0.06,0
70948,47,5,0,0,118,0.16,0.05,19,0.07,0.08,0
27777,47,1,0,0,222,0.05,0.07,11,0.04,0.07,0
117724,47,5,0,0,287,0.05,0.06,3,0.01,0.07,0
63915,47,1,0,0,260,0.03,0.07,9,0.04,0.09,0
117032,47,5,0,0,115,0.04,0.08,5,0.02,0.07,0
10401,15,9,520,0,268,1.0,0.0,255,1.0,0.0,0
98058,39,5,0,0,123,0.15,0.06,18,0.07,0.05,0
70554,21,5,0,0,272,0.07,0.06,1,0.0,0.09,0
2331,47,9,28,0,43,1.0,0.0,10,0.04,0.01,0
18757,59,5,0,0,4,0.5,0.75,8,0.03,0.08,0
35359,47,5,0,0,173,0.12,0.06,10,0.04,0.06,0
